
discount: 0.9405, reward_arr: -1.2707304541022197, gv: [-73.370026], vk+1: [-74.11114], vk: [-73.99784], at_first: [-0.60466045], a_t: [-0.6429138]
discount: 0.88454025, reward_arr: -1.2718173548345966, gv: [-73.23103], vk+1: [-73.97074], vk: [-74.11114], at_first: [-0.34648857], a_t: [-1.0113227]
discount: 0.8319101051250001, reward_arr: -1.2728961558434733, gv: [-73.34319], vk+1: [-74.08403], vk: [-73.97074], at_first: [-0.5368712], a_t: [-1.5821587]
discount: 0.7824114538700626, reward_arr: -1.273928253343584, gv: [-73.390594], vk+1: [-74.13191], vk: [-74.08403], at_first: [-0.45418212], a_t: [-2.0650742]
discount: 0.7358579723647939, reward_arr: -1.2749530445874098, gv: [-73.31675], vk+1: [-74.05732], vk: [-74.13191], at_first: [-0.3383424], a_t: [-2.4248216]
discount: 0.6920744230090886, reward_arr: -1.2759961769515487, gv: [-73.241325], vk+1: [-73.98113], vk: [-74.05732], at_first: [-0.3183536], a_t: [-2.7633157]
discount: 0.6508959948400478, reward_arr: -1.277069480524844, gv: [-73.099304], vk+1: [-73.83768], vk: [-73.98113], at_first: [-0.25726065], a_t: [-3.0368516]
discount: 0.6121676831470649, reward_arr: -1.2781473362563993, gv: [-73.15065], vk+1: [-73.88954], vk: [-73.83768], at_first: [-0.36186323], a_t: [-3.421608]
discount: 0.5757437059998146, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.26585627], a_t: [-3.7042835]
discount: 0.9405, reward_arr: -1.2718173548345966, gv: [-73.23103], vk+1: [-73.97074], vk: [-74.11114], at_first: [-0.36840892], a_t: [-0.391716]
discount: 0.88454025, reward_arr: -1.2728961558434733, gv: [-73.34319], vk+1: [-74.08403], vk: [-73.97074], at_first: [-0.57083595], a_t: [-0.99866545]
discount: 0.8319101051250001, reward_arr: -1.273928253343584, gv: [-73.390594], vk+1: [-74.13191], vk: [-74.08403], at_first: [-0.4829156], a_t: [-1.5121324]
discount: 0.7824114538700626, reward_arr: -1.2749530445874098, gv: [-73.31675], vk+1: [-74.05732], vk: [-74.13191], at_first: [-0.35974738], a_t: [-1.8946389]
discount: 0.7358579723647939, reward_arr: -1.2759961769515487, gv: [-73.241325], vk+1: [-73.98113], vk: [-74.05732], at_first: [-0.338494], a_t: [-2.2545474]
discount: 0.6920744230090886, reward_arr: -1.277069480524844, gv: [-73.099304], vk+1: [-73.83768], vk: [-73.98113], at_first: [-0.27353603], a_t: [-2.5453885]
discount: 0.6508959948400478, reward_arr: -1.2781473362563993, gv: [-73.15065], vk+1: [-73.88954], vk: [-73.83768], at_first: [-0.38475627], a_t: [-2.954486]
discount: 0.6121676831470649, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.28267545], a_t: [-3.2550447]
discount: 0.9405, reward_arr: -1.2728961558434733, gv: [-73.34319], vk+1: [-74.08403], vk: [-73.97074], at_first: [-0.60694945], a_t: [-0.6453476]
discount: 0.88454025, reward_arr: -1.273928253343584, gv: [-73.390594], vk+1: [-74.13191], vk: [-74.08403], at_first: [-0.5134669], a_t: [-1.1912985]
discount: 0.8319101051250001, reward_arr: -1.2749530445874098, gv: [-73.31675], vk+1: [-74.05732], vk: [-74.13191], at_first: [-0.38250652], a_t: [-1.598004]
discount: 0.7824114538700626, reward_arr: -1.2759961769515487, gv: [-73.241325], vk+1: [-73.98113], vk: [-74.05732], at_first: [-0.35990855], a_t: [-1.9806819]
discount: 0.7358579723647939, reward_arr: -1.277069480524844, gv: [-73.099304], vk+1: [-73.83768], vk: [-73.98113], at_first: [-0.29084107], a_t: [-2.2899227]
discount: 0.6920744230090886, reward_arr: -1.2781473362563993, gv: [-73.15065], vk+1: [-73.88954], vk: [-73.83768], at_first: [-0.40909755], a_t: [-2.7249014]
discount: 0.6508959948400478, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.30055872], a_t: [-3.0444748]
discount: 0.9405, reward_arr: -1.273928253343584, gv: [-73.390594], vk+1: [-74.13191], vk: [-74.08403], at_first: [-0.54595095], a_t: [-0.5804901]
discount: 0.88454025, reward_arr: -1.2749530445874098, gv: [-73.31675], vk+1: [-74.05732], vk: [-74.13191], at_first: [-0.4067055], a_t: [-1.0129255]
discount: 0.8319101051250001, reward_arr: -1.2759961769515487, gv: [-73.241325], vk+1: [-73.98113], vk: [-74.05732], at_first: [-0.3826779], a_t: [-1.4198132]
discount: 0.7824114538700626, reward_arr: -1.277069480524844, gv: [-73.099304], vk+1: [-73.83768], vk: [-73.98113], at_first: [-0.3092409], a_t: [-1.748618]
discount: 0.7358579723647939, reward_arr: -1.2781473362563993, gv: [-73.15065], vk+1: [-73.88954], vk: [-73.83768], at_first: [-0.43497878], a_t: [-2.2111154]
discount: 0.6920744230090886, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.3195733], a_t: [-2.5509062]
discount: 0.9405, reward_arr: -1.2749530445874098, gv: [-73.31675], vk+1: [-74.05732], vk: [-74.13191], at_first: [-0.43243542], a_t: [-0.4597931]
discount: 0.88454025, reward_arr: -1.2759961769515487, gv: [-73.241325], vk+1: [-73.98113], vk: [-74.05732], at_first: [-0.4068877], a_t: [-0.8924222]
discount: 0.8319101051250001, reward_arr: -1.277069480524844, gv: [-73.099304], vk+1: [-73.83768], vk: [-73.98113], at_first: [-0.32880482], a_t: [-1.2420286]
discount: 0.7824114538700626, reward_arr: -1.2781473362563993, gv: [-73.15065], vk+1: [-73.88954], vk: [-73.83768], at_first: [-0.46249738], a_t: [-1.7337855]
discount: 0.7358579723647939, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.33979085], a_t: [-2.095073]
discount: 0.9405, reward_arr: -1.2759961769515487, gv: [-73.241325], vk+1: [-73.98113], vk: [-74.05732], at_first: [-0.43262914], a_t: [-0.45999908]
discount: 0.88454025, reward_arr: -1.277069480524844, gv: [-73.099304], vk+1: [-73.83768], vk: [-73.98113], at_first: [-0.3496064], a_t: [-0.8317231]
discount: 0.8319101051250001, reward_arr: -1.2781473362563993, gv: [-73.15065], vk+1: [-73.88954], vk: [-73.83768], at_first: [-0.49175695], a_t: [-1.3545907]
discount: 0.7824114538700626, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.36128747], a_t: [-1.7387347]
discount: 0.9405, reward_arr: -1.277069480524844, gv: [-73.099304], vk+1: [-73.83768], vk: [-73.98113], at_first: [-0.37172398], a_t: [-0.39524078]
discount: 0.88454025, reward_arr: -1.2781473362563993, gv: [-73.15065], vk+1: [-73.88954], vk: [-73.83768], at_first: [-0.52286756], a_t: [-0.95118713]
discount: 0.8319101051250001, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.38414404], a_t: [-1.3596337]
discount: 0.9405, reward_arr: -1.2781473362563993, gv: [-73.15065], vk+1: [-73.88954], vk: [-73.83768], at_first: [-0.55594635], a_t: [-0.59111786]
discount: 0.88454025, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.4084466], a_t: [-1.0254046]
discount: 0.9405, reward_arr: -1.2792172260191321, gv: [-73.07208], vk+1: [-73.81018], vk: [-73.88954], at_first: [-0.43428668], a_t: [-0.46176147]
discount: 0.9405, reward_arr: -1.2813334836545702, gv: [-75.16356], vk+1: [-75.92278], vk: [-75.8045], at_first: [-0.60229254], a_t: [-0.6403961]
discount: 0.88454025, reward_arr: -1.2823195266985212, gv: [-75.275055], vk+1: [-76.03541], vk: [-75.92278], at_first: [-0.56132054], a_t: [-1.2372282]
discount: 0.8319101051250001, reward_arr: -1.28329889887601, gv: [-75.13693], vk+1: [-75.89589], vk: [-76.03541], at_first: [-0.3201412], a_t: [-1.5776229]
discount: 0.7824114538700626, reward_arr: -1.2842837924803485, gv: [-75.18668], vk+1: [-75.946144], vk: [-75.89589], at_first: [-0.44994986], a_t: [-2.0560384]
discount: 0.7358579723647939, reward_arr: -1.2852380699706263, gv: [-75.23506], vk+1: [-75.99501], vk: [-75.946144], at_first: [-0.42249852], a_t: [-2.505266]
discount: 0.6920744230090886, reward_arr: -1.2861500234596033, gv: [-75.34075], vk+1: [-76.10177], vk: [-75.99501], at_first: [-0.43731445], a_t: [-2.9702468]
discount: 0.6508959948400478, reward_arr: -1.287044315486776, gv: [-75.269135], vk+1: [-76.02943], vk: [-76.10177], at_first: [-0.29577154], a_t: [-3.28473]
discount: 0.6121676831470649, reward_arr: -1.2879450731644648, gv: [-75.25608], vk+1: [-76.01624], vk: [-76.02943], at_first: [-0.3150231], a_t: [-3.6196828]
discount: 0.5757437059998146, reward_arr: -1.2888283782018293, gv: [-75.301674], vk+1: [-76.062294], vk: [-76.01624], at_first: [-0.33062482], a_t: [-3.9712243]
discount: 0.5414869554928257, reward_arr: -1.2897180610235703, gv: [-75.16987], vk+1: [-75.92916], vk: [-76.062294], at_first: [-0.21512903], a_t: [-4.199963]
discount: 0.5092684816410026, reward_arr: -1.290625708743114, gv: [-75.15667], vk+1: [-75.915825], vk: [-75.92916], at_first: [-0.26386985], a_t: [-4.4805264]
discount: 0.4789670069833629, reward_arr: -1.2915161121711232, gv: [-75.20366], vk+1: [-75.963295], vk: [-75.915825], at_first: [-0.27749112], a_t: [-4.775573]
discount: 0.45046847006785284, reward_arr: -1.2924125142287186, gv: [-75.06871], vk+1: [-75.82698], vk: [-75.963295], at_first: [-0.17920859], a_t: [-4.966119]
discount: 0.4236655960988156, reward_arr: -1.2933262163237933, gv: [-75.0554], vk+1: [-75.81353], vk: [-75.82698], at_first: [-0.22104488], a_t: [-5.201148]
discount: 0.3984574931309361, reward_arr: -1.2942454078795422, gv: [-74.97885], vk+1: [-75.73621], vk: [-75.81353], at_first: [-0.18311681], a_t: [-5.3958497]
discount: 0.3747492722896454, reward_arr: -1.2951920049654813, gv: [-74.83453], vk+1: [-75.59044], vk: [-75.73621], at_first: [-0.14746718], a_t: [-5.552646]
discount: 0.35245169058841147, reward_arr: -1.2961324525734488, gv: [-74.95165], vk+1: [-75.70874], vk: [-75.59044], at_first: [-0.23168363], a_t: [-5.798987]
discount: 0.331480814998401, reward_arr: -1.297045057563583, gv: [-74.9382], vk+1: [-75.69515], vk: [-75.70874], at_first: [-0.17452614], a_t: [-5.9845543]
discount: 0.3117577065059961, reward_arr: -1.2979299958244226, gv: [-75.04963], vk+1: [-75.80771], vk: [-75.69515], at_first: [-0.20339222], a_t: [-6.200814]
discount: 0.9405, reward_arr: -1.2823195266985212, gv: [-75.275055], vk+1: [-76.03541], vk: [-75.92278], at_first: [-0.59683204], a_t: [-0.63459015]
discount: 0.88454025, reward_arr: -1.28329889887601, gv: [-75.13693], vk+1: [-75.89589], vk: [-76.03541], at_first: [-0.34039468], a_t: [-0.9965196]
discount: 0.8319101051250001, reward_arr: -1.2842837924803485, gv: [-75.18668], vk+1: [-75.946144], vk: [-75.89589], at_first: [-0.4784156], a_t: [-1.5052018]
discount: 0.7824114538700626, reward_arr: -1.2852380699706263, gv: [-75.23506], vk+1: [-75.99501], vk: [-75.946144], at_first: [-0.44922757], a_t: [-1.9828495]
discount: 0.7358579723647939, reward_arr: -1.2861500234596033, gv: [-75.34075], vk+1: [-76.10177], vk: [-75.99501], at_first: [-0.4649808], a_t: [-2.477247]
discount: 0.6920744230090886, reward_arr: -1.287044315486776, gv: [-75.269135], vk+1: [-76.02943], vk: [-76.10177], at_first: [-0.31448328], a_t: [-2.8116257]
discount: 0.6508959948400478, reward_arr: -1.2879450731644648, gv: [-75.25608], vk+1: [-76.01624], vk: [-76.02943], at_first: [-0.33495283], a_t: [-3.167769]
discount: 0.6121676831470649, reward_arr: -1.2888283782018293, gv: [-75.301674], vk+1: [-76.062294], vk: [-76.01624], at_first: [-0.3515415], a_t: [-3.5415504]
discount: 0.5757437059998146, reward_arr: -1.2897180610235703, gv: [-75.16987], vk+1: [-75.92916], vk: [-76.062294], at_first: [-0.22873901], a_t: [-3.7847605]
discount: 0.5414869554928257, reward_arr: -1.290625708743114, gv: [-75.15667], vk+1: [-75.915825], vk: [-75.92916], at_first: [-0.28056338], a_t: [-4.0830736]
discount: 0.5092684816410026, reward_arr: -1.2915161121711232, gv: [-75.20366], vk+1: [-75.963295], vk: [-75.915825], at_first: [-0.2950464], a_t: [-4.3967857]
discount: 0.4789670069833629, reward_arr: -1.2924125142287186, gv: [-75.06871], vk+1: [-75.82698], vk: [-75.963295], at_first: [-0.19054608], a_t: [-4.5993867]
discount: 0.45046847006785284, reward_arr: -1.2933262163237933, gv: [-75.0554], vk+1: [-75.81353], vk: [-75.82698], at_first: [-0.23502913], a_t: [-4.8492846]
discount: 0.4236655960988156, reward_arr: -1.2942454078795422, gv: [-74.97885], vk+1: [-75.73621], vk: [-75.81353], at_first: [-0.19470154], a_t: [-5.056304]
discount: 0.3984574931309361, reward_arr: -1.2951920049654813, gv: [-74.83453], vk+1: [-75.59044], vk: [-75.73621], at_first: [-0.15679657], a_t: [-5.22302]
discount: 0.3747492722896454, reward_arr: -1.2961324525734488, gv: [-74.95165], vk+1: [-75.70874], vk: [-75.59044], at_first: [-0.24634092], a_t: [-5.484946]
discount: 0.35245169058841147, reward_arr: -1.297045057563583, gv: [-74.9382], vk+1: [-75.69515], vk: [-75.70874], at_first: [-0.18556741], a_t: [-5.682253]
discount: 0.331480814998401, reward_arr: -1.2979299958244226, gv: [-75.04963], vk+1: [-75.80771], vk: [-75.69515], at_first: [-0.21625966], a_t: [-5.9121943]
discount: 0.9405, reward_arr: -1.28329889887601, gv: [-75.13693], vk+1: [-75.89589], vk: [-76.03541], at_first: [-0.36192948], a_t: [-0.38482666]
discount: 0.88454025, reward_arr: -1.2842837924803485, gv: [-75.18668], vk+1: [-75.946144], vk: [-75.89589], at_first: [-0.5086822], a_t: [-0.92569023]
discount: 0.8319101051250001, reward_arr: -1.2852380699706263, gv: [-75.23506], vk+1: [-75.99501], vk: [-75.946144], at_first: [-0.47764763], a_t: [-1.4335558]
discount: 0.7824114538700626, reward_arr: -1.2861500234596033, gv: [-75.34075], vk+1: [-76.10177], vk: [-75.99501], at_first: [-0.49439746], a_t: [-1.959231]
discount: 0.7358579723647939, reward_arr: -1.287044315486776, gv: [-75.269135], vk+1: [-76.02943], vk: [-76.10177], at_first: [-0.3343788], a_t: [-2.314764]
discount: 0.6920744230090886, reward_arr: -1.2879450731644648, gv: [-75.25608], vk+1: [-76.01624], vk: [-76.02943], at_first: [-0.35614333], a_t: [-2.6934385]
discount: 0.6508959948400478, reward_arr: -1.2888283782018293, gv: [-75.301674], vk+1: [-76.062294], vk: [-76.01624], at_first: [-0.37378153], a_t: [-3.090867]
discount: 0.6121676831470649, reward_arr: -1.2897180610235703, gv: [-75.16987], vk+1: [-75.92916], vk: [-76.062294], at_first: [-0.24320997], a_t: [-3.3494635]
discount: 0.5757437059998146, reward_arr: -1.290625708743114, gv: [-75.15667], vk+1: [-75.915825], vk: [-75.92916], at_first: [-0.29831302], a_t: [-3.6666489]
discount: 0.5414869554928257, reward_arr: -1.2915161121711232, gv: [-75.20366], vk+1: [-75.963295], vk: [-75.915825], at_first: [-0.3137123], a_t: [-4.000208]
discount: 0.5092684816410026, reward_arr: -1.2924125142287186, gv: [-75.06871], vk+1: [-75.82698], vk: [-75.963295], at_first: [-0.20260082], a_t: [-4.2156262]
discount: 0.4789670069833629, reward_arr: -1.2933262163237933, gv: [-75.0554], vk+1: [-75.81353], vk: [-75.82698], at_first: [-0.24989806], a_t: [-4.4813337]
discount: 0.45046847006785284, reward_arr: -1.2942454078795422, gv: [-74.97885], vk+1: [-75.73621], vk: [-75.81353], at_first: [-0.2070192], a_t: [-4.70145]
discount: 0.4236655960988156, reward_arr: -1.2951920049654813, gv: [-74.83453], vk+1: [-75.59044], vk: [-75.73621], at_first: [-0.16671619], a_t: [-4.878713]
discount: 0.3984574931309361, reward_arr: -1.2961324525734488, gv: [-74.95165], vk+1: [-75.70874], vk: [-75.59044], at_first: [-0.2619255], a_t: [-5.157209]
discount: 0.3747492722896454, reward_arr: -1.297045057563583, gv: [-74.9382], vk+1: [-75.69515], vk: [-75.70874], at_first: [-0.19730718], a_t: [-5.3669987]
discount: 0.35245169058841147, reward_arr: -1.2979299958244226, gv: [-75.04963], vk+1: [-75.80771], vk: [-75.69515], at_first: [-0.22994116], a_t: [-5.611487]
discount: 0.9405, reward_arr: -1.2842837924803485, gv: [-75.18668], vk+1: [-75.946144], vk: [-75.89589], at_first: [-0.5408636], a_t: [-0.5750809]
discount: 0.88454025, reward_arr: -1.2852380699706263, gv: [-75.23506], vk+1: [-75.99501], vk: [-75.946144], at_first: [-0.5078656], a_t: [-1.1150763]
discount: 0.8319101051250001, reward_arr: -1.2861500234596033, gv: [-75.34075], vk+1: [-76.10177], vk: [-75.99501], at_first: [-0.5256752], a_t: [-1.6740079]
discount: 0.7824114538700626, reward_arr: -1.287044315486776, gv: [-75.269135], vk+1: [-76.02943], vk: [-76.10177], at_first: [-0.35553303], a_t: [-2.0520334]
discount: 0.7358579723647939, reward_arr: -1.2879450731644648, gv: [-75.25608], vk+1: [-76.01624], vk: [-76.02943], at_first: [-0.37867448], a_t: [-2.4546645]
discount: 0.6920744230090886, reward_arr: -1.2888283782018293, gv: [-75.301674], vk+1: [-76.062294], vk: [-76.01624], at_first: [-0.3974285], a_t: [-2.877236]
discount: 0.6508959948400478, reward_arr: -1.2897180610235703, gv: [-75.16987], vk+1: [-75.92916], vk: [-76.062294], at_first: [-0.25859648], a_t: [-3.1521924]
discount: 0.6121676831470649, reward_arr: -1.290625708743114, gv: [-75.15667], vk+1: [-75.915825], vk: [-75.92916], at_first: [-0.31718552], a_t: [-3.4894445]
discount: 0.5757437059998146, reward_arr: -1.2915161121711232, gv: [-75.20366], vk+1: [-75.963295], vk: [-75.915825], at_first: [-0.33355907], a_t: [-3.844106]
discount: 0.5414869554928257, reward_arr: -1.2924125142287186, gv: [-75.06871], vk+1: [-75.82698], vk: [-75.963295], at_first: [-0.21541822], a_t: [-4.0731525]
discount: 0.5092684816410026, reward_arr: -1.2933262163237933, gv: [-75.0554], vk+1: [-75.81353], vk: [-75.82698], at_first: [-0.26570764], a_t: [-4.35567]
discount: 0.4789670069833629, reward_arr: -1.2942454078795422, gv: [-74.97885], vk+1: [-75.73621], vk: [-75.81353], at_first: [-0.2201161], a_t: [-4.5897117]
discount: 0.45046847006785284, reward_arr: -1.2951920049654813, gv: [-74.83453], vk+1: [-75.59044], vk: [-75.73621], at_first: [-0.17726336], a_t: [-4.7781897]
discount: 0.4236655960988156, reward_arr: -1.2961324525734488, gv: [-74.95165], vk+1: [-75.70874], vk: [-75.59044], at_first: [-0.278496], a_t: [-5.0743046]
discount: 0.3984574931309361, reward_arr: -1.297045057563583, gv: [-74.9382], vk+1: [-75.69515], vk: [-75.70874], at_first: [-0.20978968], a_t: [-5.2973666]
discount: 0.3747492722896454, reward_arr: -1.2979299958244226, gv: [-75.04963], vk+1: [-75.80771], vk: [-75.69515], at_first: [-0.24448822], a_t: [-5.557322]
discount: 0.9405, reward_arr: -1.2852380699706263, gv: [-75.23506], vk+1: [-75.99501], vk: [-75.946144], at_first: [-0.5399954], a_t: [-0.5741577]
discount: 0.88454025, reward_arr: -1.2861500234596033, gv: [-75.34075], vk+1: [-76.10177], vk: [-75.99501], at_first: [-0.5589316], a_t: [-1.1684496]
discount: 0.8319101051250001, reward_arr: -1.287044315486776, gv: [-75.269135], vk+1: [-76.02943], vk: [-76.10177], at_first: [-0.37802556], a_t: [-1.5703907]
discount: 0.7824114538700626, reward_arr: -1.2879450731644648, gv: [-75.25608], vk+1: [-76.01624], vk: [-76.02943], at_first: [-0.402631], a_t: [-1.9984939]
discount: 0.7358579723647939, reward_arr: -1.2888283782018293, gv: [-75.301674], vk+1: [-76.062294], vk: [-76.01624], at_first: [-0.4225715], a_t: [-2.4477992]
discount: 0.6920744230090886, reward_arr: -1.2897180610235703, gv: [-75.16987], vk+1: [-75.92916], vk: [-76.062294], at_first: [-0.27495638], a_t: [-2.7401505]
discount: 0.6508959948400478, reward_arr: -1.290625708743114, gv: [-75.15667], vk+1: [-75.915825], vk: [-75.92916], at_first: [-0.33725205], a_t: [-3.0987384]
discount: 0.6121676831470649, reward_arr: -1.2915161121711232, gv: [-75.20366], vk+1: [-75.963295], vk: [-75.915825], at_first: [-0.35466138], a_t: [-3.4758372]
discount: 0.5757437059998146, reward_arr: -1.2924125142287186, gv: [-75.06871], vk+1: [-75.82698], vk: [-75.963295], at_first: [-0.2290465], a_t: [-3.7193742]
discount: 0.5414869554928257, reward_arr: -1.2933262163237933, gv: [-75.0554], vk+1: [-75.81353], vk: [-75.82698], at_first: [-0.28251746], a_t: [-4.019765]
discount: 0.5092684816410026, reward_arr: -1.2942454078795422, gv: [-74.97885], vk+1: [-75.73621], vk: [-75.81353], at_first: [-0.23404156], a_t: [-4.268613]
discount: 0.4789670069833629, reward_arr: -1.2951920049654813, gv: [-74.83453], vk+1: [-75.59044], vk: [-75.73621], at_first: [-0.18847778], a_t: [-4.4690146]
discount: 0.45046847006785284, reward_arr: -1.2961324525734488, gv: [-74.95165], vk+1: [-75.70874], vk: [-75.59044], at_first: [-0.29611483], a_t: [-4.783863]
discount: 0.4236655960988156, reward_arr: -1.297045057563583, gv: [-74.9382], vk+1: [-75.69515], vk: [-75.70874], at_first: [-0.22306184], a_t: [-5.0210366]
discount: 0.3984574931309361, reward_arr: -1.2979299958244226, gv: [-75.04963], vk+1: [-75.80771], vk: [-75.69515], at_first: [-0.25995559], a_t: [-5.297438]
discount: 0.9405, reward_arr: -1.2861500234596033, gv: [-75.34075], vk+1: [-76.10177], vk: [-75.99501], at_first: [-0.5942919], a_t: [-0.63188934]
discount: 0.88454025, reward_arr: -1.287044315486776, gv: [-75.269135], vk+1: [-76.02943], vk: [-76.10177], at_first: [-0.40194106], a_t: [-1.0592589]
discount: 0.8319101051250001, reward_arr: -1.2879450731644648, gv: [-75.25608], vk+1: [-76.01624], vk: [-76.02943], at_first: [-0.42810318], a_t: [-1.5144458]
discount: 0.7824114538700626, reward_arr: -1.2888283782018293, gv: [-75.301674], vk+1: [-76.062294], vk: [-76.01624], at_first: [-0.44930518], a_t: [-1.9921759]
discount: 0.7358579723647939, reward_arr: -1.2897180610235703, gv: [-75.16987], vk+1: [-75.92916], vk: [-76.062294], at_first: [-0.29235128], a_t: [-2.3030226]
discount: 0.6920744230090886, reward_arr: -1.290625708743114, gv: [-75.15667], vk+1: [-75.915825], vk: [-75.92916], at_first: [-0.35858804], a_t: [-2.6842964]
discount: 0.6508959948400478, reward_arr: -1.2915161121711232, gv: [-75.20366], vk+1: [-75.963295], vk: [-75.915825], at_first: [-0.37709877], a_t: [-3.085252]
discount: 0.6121676831470649, reward_arr: -1.2924125142287186, gv: [-75.06871], vk+1: [-75.82698], vk: [-75.963295], at_first: [-0.24353692], a_t: [-3.344196]
discount: 0.5757437059998146, reward_arr: -1.2933262163237933, gv: [-75.0554], vk+1: [-75.81353], vk: [-75.82698], at_first: [-0.30039072], a_t: [-3.6635907]
discount: 0.5414869554928257, reward_arr: -1.2942454078795422, gv: [-74.97885], vk+1: [-75.73621], vk: [-75.81353], at_first: [-0.24884804], a_t: [-3.928182]
discount: 0.5092684816410026, reward_arr: -1.2951920049654813, gv: [-74.83453], vk+1: [-75.59044], vk: [-75.73621], at_first: [-0.20040168], a_t: [-4.141262]
discount: 0.4789670069833629, reward_arr: -1.2961324525734488, gv: [-74.95165], vk+1: [-75.70874], vk: [-75.59044], at_first: [-0.3148483], a_t: [-4.476029]
discount: 0.45046847006785284, reward_arr: -1.297045057563583, gv: [-74.9382], vk+1: [-75.69515], vk: [-75.70874], at_first: [-0.23717369], a_t: [-4.728207]
discount: 0.4236655960988156, reward_arr: -1.2979299958244226, gv: [-75.04963], vk+1: [-75.80771], vk: [-75.69515], at_first: [-0.27640146], a_t: [-5.0220947]
discount: 0.9405, reward_arr: -1.287044315486776, gv: [-75.269135], vk+1: [-76.02943], vk: [-76.10177], at_first: [-0.42736953], a_t: [-0.45440674]
discount: 0.88454025, reward_arr: -1.2879450731644648, gv: [-75.25608], vk+1: [-76.01624], vk: [-76.02943], at_first: [-0.45518678], a_t: [-0.93839055]
discount: 0.8319101051250001, reward_arr: -1.2888283782018293, gv: [-75.301674], vk+1: [-76.062294], vk: [-76.01624], at_first: [-0.47773013], a_t: [-1.4463439]
discount: 0.7824114538700626, reward_arr: -1.2897180610235703, gv: [-75.16987], vk+1: [-75.92916], vk: [-76.062294], at_first: [-0.31084666], a_t: [-1.7768561]
discount: 0.7358579723647939, reward_arr: -1.290625708743114, gv: [-75.15667], vk+1: [-75.915825], vk: [-75.92916], at_first: [-0.3812738], a_t: [-2.182251]
discount: 0.6920744230090886, reward_arr: -1.2915161121711232, gv: [-75.20366], vk+1: [-75.963295], vk: [-75.915825], at_first: [-0.40095562], a_t: [-2.6085727]
discount: 0.6508959948400478, reward_arr: -1.2924125142287186, gv: [-75.06871], vk+1: [-75.82698], vk: [-75.963295], at_first: [-0.2589441], a_t: [-2.8838987]
discount: 0.6121676831470649, reward_arr: -1.2933262163237933, gv: [-75.0554], vk+1: [-75.81353], vk: [-75.82698], at_first: [-0.31939468], a_t: [-3.2234998]
discount: 0.5757437059998146, reward_arr: -1.2942454078795422, gv: [-74.97885], vk+1: [-75.73621], vk: [-75.81353], at_first: [-0.26459122], a_t: [-3.5048301]
discount: 0.5414869554928257, reward_arr: -1.2951920049654813, gv: [-74.83453], vk+1: [-75.59044], vk: [-75.73621], at_first: [-0.21307994], a_t: [-3.7313905]
discount: 0.5092684816410026, reward_arr: -1.2961324525734488, gv: [-74.95165], vk+1: [-75.70874], vk: [-75.59044], at_first: [-0.33476692], a_t: [-4.087336]
discount: 0.4789670069833629, reward_arr: -1.297045057563583, gv: [-74.9382], vk+1: [-75.69515], vk: [-75.70874], at_first: [-0.25217828], a_t: [-4.3554683]
discount: 0.45046847006785284, reward_arr: -1.2979299958244226, gv: [-75.04963], vk+1: [-75.80771], vk: [-75.69515], at_first: [-0.2938878], a_t: [-4.6679487]
discount: 0.9405, reward_arr: -1.2879450731644648, gv: [-75.25608], vk+1: [-76.01624], vk: [-76.02943], at_first: [-0.4839838], a_t: [-0.51460266]
discount: 0.88454025, reward_arr: -1.2888283782018293, gv: [-75.301674], vk+1: [-76.062294], vk: [-76.01624], at_first: [-0.50795335], a_t: [-1.0546913]
discount: 0.8319101051250001, reward_arr: -1.2897180610235703, gv: [-75.16987], vk+1: [-75.92916], vk: [-76.062294], at_first: [-0.33051214], a_t: [-1.406113]
discount: 0.7824114538700626, reward_arr: -1.290625708743114, gv: [-75.15667], vk+1: [-75.915825], vk: [-75.92916], at_first: [-0.40539482], a_t: [-1.8371549]
discount: 0.7358579723647939, reward_arr: -1.2915161121711232, gv: [-75.20366], vk+1: [-75.963295], vk: [-75.915825], at_first: [-0.42632177], a_t: [-2.2904475]
discount: 0.6920744230090886, reward_arr: -1.2924125142287186, gv: [-75.06871], vk+1: [-75.82698], vk: [-75.963295], at_first: [-0.27532598], a_t: [-2.5831919]
discount: 0.6508959948400478, reward_arr: -1.2933262163237933, gv: [-75.0554], vk+1: [-75.81353], vk: [-75.82698], at_first: [-0.33960095], a_t: [-2.9442773]
discount: 0.6121676831470649, reward_arr: -1.2942454078795422, gv: [-74.97885], vk+1: [-75.73621], vk: [-75.81353], at_first: [-0.28133035], a_t: [-3.2434058]
